"ï.¿location"	"subject"	"measure"	"time"	"value"	"Country"
"GBR"	"DEATH"	"1000000VEH"	2010	54.17	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2001	236461	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2008	75.77	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2003	219663	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2004	213043	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2014	50.5	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2002	228535	"United Kingdom"
"GBR"	"INJURE"	"NBR"	2003	297274	"United Kingdom"
"GBR"	"DEATH"	"1000000HAB"	2000	60.79	"United Kingdom"
"GBR"	"DEATH"	"NBR"	2013	1770	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2006	96.07	"United Kingdom"
"GBR"	"INJURE"	"NBR"	2005	275840	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2007	88.26	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2015	146203	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2012	151346	"United Kingdom"
"GBR"	"DEATH"	"1000000HAB"	2015	27.69	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2014	152407	"United Kingdom"
"GBR"	"DEATH"	"NBR"	2012	1802	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2004	101.7	"United Kingdom"
"GBR"	"INJURE"	"NBR"	2001	322853	"United Kingdom"
"GBR"	"INJURE"	"NBR"	2002	310938	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2008	176814	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2013	49.03	"United Kingdom"
"GBR"	"DEATH"	"NBR"	2014	1854	"United Kingdom"
"GBR"	"DEATH"	"1000000HAB"	2012	28.29	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2012	50.64	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2003	114.18	"United Kingdom"
"GBR"	"DEATH"	"1000000HAB"	2010	30.35	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2011	55.55	"United Kingdom"
"GBR"	"INJURE"	"NBR"	2015	194122	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2007	188105	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2011	157068	"United Kingdom"
"GBR"	"DEATH"	"NBR"	2009	2337	"United Kingdom"
"GBR"	"DEATH"	"1000000HAB"	2011	30.98	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2010	160080	"United Kingdom"
"GBR"	"DEATH"	"NBR"	2011	1960	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2005	98.73	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2002	114.22	"United Kingdom"
"GBR"	"DEATH"	"NBR"	2010	1905	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2006	204363	"United Kingdom"
"GBR"	"ACCIDENTCASUAL"	"NBR"	2005	203682	"United Kingdom"
"GBR"	"DEATH"	"1000000VEH"	2015	48.02	"United Kingdom"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2005	3870	"Georgia"
"GEO"	"DEATH"	"NBR"	2015	602	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2006	4795	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2009	185.52	"Georgia"
"GEO"	"DEATH"	"NBR"	2001	558	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2004	2936	"Georgia"
"GEO"	"DEATH"	"NBR"	2013	514	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2015	163.63	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2015	6432	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2014	5992	"Georgia"
"GEO"	"DEATH"	"NBR"	2009	738	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2014	137.11	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2003	2113	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2007	180.55	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2006	163.2	"Georgia"
"GEO"	"DEATH"	"NBR"	2010	685	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2010	174.48	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2007	4946	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2016	6939	"Georgia"
"GEO"	"INJURE"	"NBR"	2004	4069	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2008	215.14	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2001	1937	"Georgia"
"GEO"	"DEATH"	"NBR"	2008	867	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2013	5510	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2004	150.06	"Georgia"
"GEO"	"INJURE"	"NBR"	2003	2585	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2012	5359	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2009	5482	"Georgia"
"GEO"	"DEATH"	"NBR"	2014	511	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2011	4486	"Georgia"
"GEO"	"DEATH"	"NBR"	2000	500	"Georgia"
"GEO"	"DEATH"	"NBR"	2007	737	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2002	118.2	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2000	1708	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2005	138.66	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2003	132.99	"Georgia"
"GEO"	"DEATH"	"NBR"	2002	515	"Georgia"
"GEO"	"INJURE"	"NBR"	2000	2082	"Georgia"
"GEO"	"DEATH"	"NBR"	2011	526	"Georgia"
"GEO"	"INJURE"	"NBR"	2002	2509	"Georgia"
"GEO"	"INJURE"	"NBR"	2011	6638	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2011	135.74	"Georgia"
"GEO"	"INJURE"	"NBR"	2012	7734	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2010	5099	"Georgia"
"GEO"	"DEATH"	"NBR"	2016	581	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2008	6015	"Georgia"
"GEO"	"INJURE"	"NBR"	2010	7560	"Georgia"
"GEO"	"DEATH"	"NBR"	2003	572	"Georgia"
"GEO"	"ACCIDENTCASUAL"	"NBR"	2002	2011	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2000	113.17	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2001	127.21	"Georgia"
"GEO"	"INJURE"	"NBR"	2014	8536	"Georgia"
"GEO"	"INJURE"	"NBR"	2001	2368	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2012	158.17	"Georgia"
"GEO"	"DEATH"	"NBR"	2012	605	"Georgia"
"GEO"	"DEATH"	"NBR"	2006	675	"Georgia"
"GEO"	"DEATH"	"1000000HAB"	2013	136.12	"Georgia"
"GEO"	"INJURE"	"NBR"	2013	8045	"Georgia"
"GEO"	"INJURE"	"NBR"	2016	9951	"Georgia"
"GEO"	"INJURE"	"NBR"	2015	9187	"Georgia"
"GEO"	"DEATH"	"NBR"	2005	581	"Georgia"
"GEO"	"INJURE"	"NBR"	2008	9063	"Georgia"
"GEO"	"INJURE"	"NBR"	2007	7349	"Georgia"
"GEO"	"DEATH"	"NBR"	2004	637	"Georgia"
"GEO"	"INJURE"	"NBR"	2006	7084	"Georgia"
"GEO"	"INJURE"	"NBR"	2009	8261	"Georgia"
"GEO"	"INJURE"	"NBR"	2005	5546	"Georgia"
"GRC"	"DEATH"	"NBR"	2004	1670	"Greece"
"GRC"	"DEATH"	"NBR"	2003	1605	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2002	223.62	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2001	19671	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2000	23001	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2005	16914	"Greece"
"GRC"	"INJURE"	"NBR"	2002	22459	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2003	211.6	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2013	92.97	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2004	15547	"Greece"
"GRC"	"INJURE"	"NBR"	2010	19108	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2006	16019	"Greece"
"GRC"	"INJURE"	"NBR"	2001	26336	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2012	104.07	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2002	16809	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2003	15751	"Greece"
"GRC"	"DEATH"	"NBR"	2002	1634	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2015	84.58	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2014	72.99	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2012	89.45	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2001	268.65	"Greece"
"GRC"	"INJURE"	"NBR"	2003	20737	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2004	212.47	"Greece"
"GRC"	"DEATH"	"NBR"	2005	1658	"Greece"
"GRC"	"DEATH"	"NBR"	2011	1141	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2009	153.89	"Greece"
"GRC"	"DEATH"	"NBR"	2009	1456	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2010	133.11	"Greece"
"GRC"	"DEATH"	"NBR"	2006	1657	"Greece"
"GRC"	"DEATH"	"NBR"	2001	1880	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2013	80.16	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2011	102.75	"Greece"
"GRC"	"INJURE"	"NBR"	2009	18641	"Greece"
"GRC"	"INJURE"	"NBR"	2011	17259	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2014	84.05	"Greece"
"GRC"	"INJURE"	"NBR"	2000	30763	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2008	15083	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2010	15032	"Greece"
"GRC"	"DEATH"	"NBR"	2007	1612	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2005	199.57	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2006	191.01	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2000	307.61	"Greece"
"GRC"	"DEATH"	"NBR"	2000	2037	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2008	167.78	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2009	131.09	"Greece"
"GRC"	"INJURE"	"NBR"	2016	13777	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2016	11353	"Greece"
"GRC"	"DEATH"	"NBR"	2012	988	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2007	15499	"Greece"
"GRC"	"INJURE"	"NBR"	2012	15640	"Greece"
"GRC"	"INJURE"	"NBR"	2013	15175	"Greece"
"GRC"	"INJURE"	"NBR"	2004	20179	"Greece"
"GRC"	"INJURE"	"NBR"	2006	20675	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2012	12398	"Greece"
"GRC"	"DEATH"	"NBR"	2010	1258	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2011	120.05	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2015	74.37	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2014	11690	"Greece"
"GRC"	"INJURE"	"NBR"	2008	19010	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2015	11440	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2000	188.51	"Greece"
"GRC"	"INJURE"	"NBR"	2005	22048	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2002	149.88	"Greece"
"GRC"	"DEATH"	"NBR"	2013	879	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2009	14789	"Greece"
"GRC"	"DEATH"	"NBR"	2008	1553	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2006	150.36	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2007	145.9	"Greece"
"GRC"	"DEATH"	"1000000VEH"	2007	181.16	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2003	146.87	"Greece"
"GRC"	"DEATH"	"NBR"	2015	793	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2001	173.08	"Greece"
"GRC"	"DEATH"	"NBR"	2016	816	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2008	140.19	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2010	113.12	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2011	13849	"Greece"
"GRC"	"INJURE"	"NBR"	2015	14096	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2005	150.9	"Greece"
"GRC"	"INJURE"	"NBR"	2007	19766	"Greece"
"GRC"	"INJURE"	"NBR"	2014	14564	"Greece"
"GRC"	"DEATH"	"NBR"	2014	795	"Greece"
"GRC"	"DEATH"	"1000000HAB"	2004	152.44	"Greece"
"GRC"	"ACCIDENTCASUAL"	"NBR"	2013	12109	"Greece"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2016	10779	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2006	368.26	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2007	357.35	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2004	393.58	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2014	10607	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2000	147.99	"Croatia"
"HRV"	"DEATH"	"NBR"	2013	368	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2001	145.72	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2007	139.54	"Croatia"
"HRV"	"INJURE"	"NBR"	2007	25092	"Croatia"
"HRV"	"INJURE"	"NBR"	2002	23923	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2015	11038	"Croatia"
"HRV"	"DEATH"	"NBR"	2014	308	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2013	11225	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2012	11773	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2011	13228	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2008	370.27	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2005	134.4	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2003	157.88	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2005	372.5	"Croatia"
"HRV"	"DEATH"	"NBR"	2016	307	"Croatia"
"HRV"	"DEATH"	"NBR"	2009	548	"Croatia"
"HRV"	"DEATH"	"NBR"	2010	426	"Croatia"
"HRV"	"INJURE"	"NBR"	2006	23136	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2015	82.38	"Croatia"
"HRV"	"INJURE"	"NBR"	2008	22395	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2002	141.22	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2012	236.98	"Croatia"
"HRV"	"DEATH"	"NBR"	2012	393	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2004	136.97	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2006	16706	"Croatia"
"HRV"	"DEATH"	"NBR"	2015	348	"Croatia"
"HRV"	"INJURE"	"NBR"	2016	14596	"Croatia"
"HRV"	"DEATH"	"NBR"	2011	418	"Croatia"
"HRV"	"DEATH"	"NBR"	2006	614	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2007	18029	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2000	14430	"Croatia"
"HRV"	"DEATH"	"NBR"	2007	619	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2010	243.44	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2013	221.35	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2002	17071	"Croatia"
"HRV"	"INJURE"	"NBR"	2001	22093	"Croatia"
"HRV"	"INJURE"	"NBR"	2000	20501	"Croatia"
"HRV"	"INJURE"	"NBR"	2005	21773	"Croatia"
"HRV"	"DEATH"	"NBR"	2008	664	"Croatia"
"HRV"	"INJURE"	"NBR"	2014	14222	"Croatia"
"HRV"	"INJURE"	"NBR"	2015	15024	"Croatia"
"HRV"	"DEATH"	"NBR"	2005	597	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2006	138.29	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2008	149.73	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2014	181.91	"Croatia"
"HRV"	"INJURE"	"NBR"	2003	26153	"Croatia"
"HRV"	"INJURE"	"NBR"	2004	24271	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2001	15656	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2005	15679	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2004	17140	"Croatia"
"HRV"	"DEATH"	"NBR"	2004	608	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2014	72.67	"Croatia"
"HRV"	"DEATH"	"NBR"	2002	627	"Croatia"
"HRV"	"DEATH"	"NBR"	2003	701	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2008	16283	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2011	238.82	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2011	97.65	"Croatia"
"HRV"	"DEATH"	"1000000VEH"	2009	308.98	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2003	18592	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2010	13272	"Croatia"
"HRV"	"INJURE"	"NBR"	2013	15274	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2013	86.47	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2009	123.73	"Croatia"
"HRV"	"INJURE"	"NBR"	2010	18333	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2010	96.43	"Croatia"
"HRV"	"DEATH"	"NBR"	2000	655	"Croatia"
"HRV"	"DEATH"	"1000000HAB"	2012	92.09	"Croatia"
"HRV"	"ACCIDENTCASUAL"	"NBR"	2009	15730	"Croatia"
"HRV"	"DEATH"	"NBR"	2001	647	"Croatia"
"HRV"	"INJURE"	"NBR"	2011	18065	"Croatia"
"HRV"	"INJURE"	"NBR"	2009	21923	"Croatia"
"HRV"	"INJURE"	"NBR"	2012	16010	"Croatia"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2013	15691	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2012	15174	"Hungary"
"HUN"	"DEATH"	"NBR"	2014	626	"Hungary"
"HUN"	"DEATH"	"NBR"	2016	607	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2015	65.42	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2011	15827	"Hungary"
"HUN"	"DEATH"	"NBR"	2013	591	"Hungary"
"HUN"	"DEATH"	"NBR"	2015	644	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2014	63.45	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2008	274.76	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2013	59.74	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2015	168.5	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2014	168.37	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2009	17864	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2010	16308	"Hungary"
"HUN"	"DEATH"	"NBR"	2011	638	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2007	347.43	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2008	99.22	"Hungary"
"HUN"	"INJURE"	"NBR"	2002	25978	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2001	436.27	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2012	60.99	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2007	122.52	"Hungary"
"HUN"	"DEATH"	"NBR"	2012	605	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2008	19174	"Hungary"
"HUN"	"DEATH"	"NBR"	2010	740	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2006	129.38	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2011	179.87	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2006	376.92	"Hungary"
"HUN"	"INJURE"	"NBR"	2001	24149	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2005	20777	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2009	82.01	"Hungary"
"HUN"	"DEATH"	"NBR"	2009	822	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2014	15847	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2011	63.98	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2004	392.13	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2005	379.23	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2005	126.7	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2002	480.5	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2004	128.23	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2007	20635	"Hungary"
"HUN"	"INJURE"	"NBR"	2000	22698	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2013	162.59	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2010	74	"Hungary"
"HUN"	"INJURE"	"NBR"	2015	20899	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2006	20977	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2003	422.16	"Hungary"
"HUN"	"INJURE"	"NBR"	2016	21936	"Hungary"
"HUN"	"DEATH"	"NBR"	2001	1239	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2001	121.62	"Hungary"
"HUN"	"DEATH"	"NBR"	2006	1303	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2000	443.46	"Hungary"
"HUN"	"INJURE"	"NBR"	2004	28054	"Hungary"
"HUN"	"DEATH"	"NBR"	2007	1232	"Hungary"
"HUN"	"DEATH"	"NBR"	2003	1326	"Hungary"
"HUN"	"DEATH"	"NBR"	2008	996	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2012	169.56	"Hungary"
"HUN"	"INJURE"	"NBR"	2014	20124	"Hungary"
"HUN"	"INJURE"	"NBR"	2009	23274	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2002	140.67	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2016	16627	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2003	130.9	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2010	203.3	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2004	20957	"Hungary"
"HUN"	"DEATH"	"1000000HAB"	2000	117.52	"Hungary"
"HUN"	"INJURE"	"NBR"	2010	20917	"Hungary"
"HUN"	"DEATH"	"NBR"	2005	1278	"Hungary"
"HUN"	"INJURE"	"NBR"	2013	20090	"Hungary"
"HUN"	"INJURE"	"NBR"	2008	25369	"Hungary"
"HUN"	"DEATH"	"NBR"	2000	1200	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2001	18505	"Hungary"
"HUN"	"INJURE"	"NBR"	2003	26627	"Hungary"
"HUN"	"DEATH"	"NBR"	2004	1296	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2000	17493	"Hungary"
"HUN"	"INJURE"	"NBR"	2012	18979	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2003	19976	"Hungary"
"HUN"	"INJURE"	"NBR"	2011	20172	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2002	19686	"Hungary"
"HUN"	"INJURE"	"NBR"	2006	27977	"Hungary"
"HUN"	"ACCIDENTCASUAL"	"NBR"	2015	16331	"Hungary"
"HUN"	"INJURE"	"NBR"	2007	27452	"Hungary"
"HUN"	"DEATH"	"1000000VEH"	2009	225.82	"Hungary"
"HUN"	"INJURE"	"NBR"	2005	27505	"Hungary"
"HUN"	"DEATH"	"NBR"	2002	1429	"Hungary"
"IND"	"DEATH"	"NBR"	2003	85998	"India"
"IND"	"DEATH"	"NBR"	2004	92618	"India"
"IND"	"DEATH"	"NBR"	2006	105749	"India"
"IND"	"DEATH"	"NBR"	2011	142485	"India"
"IND"	"DEATH"	"NBR"	2005	94968	"India"
"IND"	"DEATH"	"NBR"	2007	114444	"India"
"IND"	"INJURE"	"NBR"	2009	515458	"India"
"IND"	"DEATH"	"1000000HAB"	2009	103.49	"India"
"IND"	"DEATH"	"1000000HAB"	2000	74.91	"India"
"IND"	"DEATH"	"1000000HAB"	2001	75.46	"India"
"IND"	"INJURE"	"NBR"	2008	523193	"India"
"IND"	"DEATH"	"NBR"	2008	119860	"India"
"IND"	"INJURE"	"NBR"	2015	500279	"India"
"IND"	"DEATH"	"1000000HAB"	2003	77.59	"India"
"IND"	"INJURE"	"NBR"	2010	527512	"India"
"IND"	"INJURE"	"NBR"	2005	465282	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2010	499628	"India"
"IND"	"DEATH"	"NBR"	2000	78911	"India"
"IND"	"INJURE"	"NBR"	2007	513340	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2016	480652	"India"
"IND"	"DEATH"	"1000000HAB"	2004	82.22	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2011	497686	"India"
"IND"	"DEATH"	"NBR"	2012	138258	"India"
"IND"	"DEATH"	"NBR"	2010	134513	"India"
"IND"	"DEATH"	"1000000HAB"	2006	91	"India"
"IND"	"DEATH"	"NBR"	2002	84674	"India"
"IND"	"INJURE"	"NBR"	2006	496481	"India"
"IND"	"INJURE"	"NBR"	2014	493474	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2003	406726	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2009	486384	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2007	479216	"India"
"IND"	"DEATH"	"1000000HAB"	2010	109.27	"India"
"IND"	"DEATH"	"1000000HAB"	2011	114.22	"India"
"IND"	"DEATH"	"NBR"	2013	137572	"India"
"IND"	"DEATH"	"1000000HAB"	2005	82.99	"India"
"IND"	"DEATH"	"NBR"	2009	125660	"India"
"IND"	"INJURE"	"NBR"	2013	494893	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2001	405637	"India"
"IND"	"DEATH"	"NBR"	2001	80888	"India"
"IND"	"DEATH"	"1000000HAB"	2008	100.13	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2002	407497	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2015	501423	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2014	489400	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2004	429910	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2008	484704	"India"
"IND"	"INJURE"	"NBR"	2011	511412	"India"
"IND"	"DEATH"	"NBR"	2015	146133	"India"
"IND"	"DEATH"	"1000000HAB"	2002	77.67	"India"
"IND"	"INJURE"	"NBR"	2012	509667	"India"
"IND"	"ACCIDENTCASUAL"	"NBR"	2005	439255	"India"
